abbc	Main model	2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
abbc	Relabel model	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
abbc	Gold	1 2 2 1 0 1 2 1 0 2 1 2 0 2 0 0 0 2 0 0 0 0 1 0 1 1 1 0 0 2 0 0 0 1 0 2 1 0 0 0
afck	Main model	6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
afck	Relabel model	2 2 5 5 2 5 5 2 5 2 5 2 5 3 5 3 2 3 2 5 2 5 5 3 5 5 3 2 2 5 3 2
afck	Gold	2 4 2 6 2 2 2 6 0 5 0 2 2 6 0 0 0 2 3 0 0 6 0 2 2 0 2 2 3 0 2 4
bove	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
bove	Relabel model	1 0 1 1 1 0 0 1 1 0 0 1 0 0 1 0 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1
bove	Gold	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chct	Main model	2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
chct	Relabel model	3 3 3 3 3 3 0 3 3 3 3 3 3 0 3 0 0 3 3 3 3 0 3 0 0 3 0 0 0 0 0 0
chct	Gold	2 1 1 2 2 1 1 1 2 3 2 2 1 3 1 1 0 2 1 2 2 2 0 1 3 2 2 2 2 3 1 2
clck	Main model	1 1 1 1
clck	Relabel model	0 0 0 0
clck	Gold	0 2 2 2
faan	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
faan	Relabel model	1 1 2 2 2 2 2 2 2 2 1 2 2 1 2 2
faan	Gold	2 2 1 0 0 0 2 2 2 2 0 1 2 0 0 2
faly	Main model	2 2 2 2 2 2 2 2 2 2 2 2 2 2
faly	Relabel model	3 0 2 4 2 3 2 4 3 2 4 2 3 2
faly	Gold	1 3 2 0 3 1 4 0 1 3 0 3 1 4
fani	Main model	2 2 2 2
fani	Relabel model	0 2 2 2
fani	Gold	1 0 0 0
farg	Main model	5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
farg	Relabel model	7 9 3 7 3 3 7 7 0 3 5 7 5 7 3 9 5 5 7 7 5 7 5 3 5 5 3 7 3 0 9 5 7 9 3 3 7 5 7 9 7 9 9 9 5 7 7 7
farg	Gold	3 3 6 3 6 3 6 6 3 3 6 3 1 3 3 9 3 9 10 3 3 3 3 3 3 10 3 2 3 3 3 6 3 3 3 1 4 3 5 3 3 3 3 3 6 4 3 2
goop	Main model	4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
goop	Relabel model	4 2 4 2 4 0 4 4 4 2 2 4 2 0 4 4 4 4 4 4 2 4 2 4 0 4 0 4 4 4 4 2 2 0 4 2 4 4 4 2 4 4 4 4 0 4 4 2 4 4 4 2 4 4 2 2 4 4 4 4 4 4 4 2 2 4 4 2 4 4 4 4 4 2 2 4 0 2 4 2 2 4 4 4 0 2 4 4 4 4 4 2 0 2 4 4 4 2 2 4 4 4 2 4 4 4 4 4 4 0 2 2 0 4 4 0 2 2 4 4 0 4 2 4 0 4 4 4 4 2 0 4 4 0 4 4 0 4 0 4 2 2 4 0 4 4 4 4 0 4 2 4 0 4 4 4 2 4 2 4 4 2 4 2 4 2 4 4 0 2 0 0 4 2 2 4 2 2 4 2 2 0 2 4 0 0 4 4 4 0 2 4 4 4 4 4 4 4 2 2 4 4 4 4 4 4 2 4 2 4 2 4 4 4 4 4 0 4 4 0 4 0 0 2 4 4 4 2 4 2 2 4 4 2 2 2 4 0 4 4 4 2 2 2 2 0 4 4 4 4 4 4 2 2 4 0 0 4 2 0 4 4 4 4 4 2 2 4 4 4 2 4 4 2 4 4 4 2 4 4 2 0 4 2 4 2 0 4 4 4 2 4 0 2 4 4 4 4 4 4 4 4 4 4
goop	Gold	1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 1 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 3 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 3 0 0 0 0 1 1 1 0 0 0 0 0 0 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 4 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 4 0 0 0 3 3 3 0 0 0 0 0 0 1 0 0 2 1 0 0 0 0 0 3 0 0 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 4 0 0 1
hoer	Main model	2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
hoer	Relabel model	3 4 2 4 4 3 3 3 2 2 3 3 3 4 3 3 3 3 3 6 2 3 3 3 3 2 2 3 2 2 2 4 6 6 3 6 3 2 2 2 3 3 6 3 2 6 3 6 6 6 2 6 3 3 6 2 3 2 3 6 2 2 6 3 6 2 6 3 3 3 2 3 3 3 3 6 6 3 2 3 4 6 3 3 3 3 6 4 3 3 2 3 3 3 2 6 6 6 2 2 2 2 3 3 3 6 2 3 2 3 2 4 6 2 6 2 6 3 2 3 3 6 3 2 3 3 6 2 2 4 2 4 3 6 3 2 2 4 3 2
hoer	Gold	4 2 5 5 4 0 1 1 0 0 0 0 0 1 5 1 5 0 1 1 2 6 4 4 5 5 1 0 1 1 1 0 0 1 5 0 5 5 1 1 4 4 1 1 1 1 1 1 1 1 3 1 1 2 1 5 5 5 4 5 5 5 0 4 5 1 4 1 2 1 5 0 1 5 1 5 1 0 5 2 0 1 1 1 1 1 2 0 3 1 2 2 5 1 1 1 1 4 4 1 5 1 1 4 1 5 5 5 1 1 4 0 0 0 5 0 0 1 1 5 5 4 1 1 2 5 5 0 5 5 1 6 1 6 1 1 5 0 4 1
huca	Main model	2 2 2 2 2 2 2 2
huca	Relabel model	2 1 2 2 2 2 2 2
huca	Gold	0 2 2 1 1 1 0 0
mpws	Main model	0 0 0 0 0 0 0 0
mpws	Relabel model	2 2 2 2 2 2 2 2
mpws	Gold	2 1 1 0 1 2 1 2
obry	Main model	1 1 1 1 1 1 1 1 1 1
obry	Relabel model	3 1 1 3 1 1 1 1 3 3
obry	Gold	1 3 1 2 1 1 3 3 2 2
para	Main model	2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
para	Relabel model	1 3 3 3 5 5 1 5 1 5 5 5 5 3 1 5 1 3 5 5 5 3 5 3 1 1 5 3
para	Gold	2 4 3 4 4 3 3 3 2 4 6 3 0 1 3 5 0 2 0 4 2 0 0 4 0 0 3 3
peck	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0
peck	Relabel model	2 2 2 2 2 2 2 2 2 2 2 2 2 2
peck	Gold	2 2 0 2 0 2 0 0 2 2 2 0 2 0
