abbc	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
abbc	Relabel model	2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 2 2 2
abbc	Gold	0 2 0 0 0 2 0 0 1 0 1 1 0 0 2 0 1 0 0 1 1 2 2 2 0 1 1 2 0 1 2 0 2 0 1 0 1 1 1 1
afck	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
afck	Relabel model	6 2 1 2 6 6 6 2 6 6 6 1 2 2 6 2 6 6 2 2 2 2 6 2 2 6 2 2 6 2 1 6
afck	Gold	2 2 2 0 2 2 5 2 0 4 2 6 6 0 2 6 0 6 2 0 0 0 3 0 6 5 6 0 2 2 2 5
bove	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
bove	Relabel model	1 0 1 0 0 0 0 1 0 0 1 1 1 1 0 0 0 1 1 1 1 1 0 1 0 1 1 1 1 1 0 0
bove	Gold	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chct	Main model	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chct	Relabel model	2 2 2 2 3 2 3 2 2 2 3 2 2 2 2 2 2 2 2 2 3 2 2 2 2 3 2 2 2 2 2 2
chct	Gold	1 1 2 2 0 2 1 1 2 3 2 1 2 0 2 1 2 2 2 2 3 2 1 2 1 3 1 1 2 2 1 1
clck	Main model	0 0 0 0
clck	Relabel model	1 0 1 1
clck	Gold	0 2 0 0
faan	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
