abbc	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
abbc	Relabel model	0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 1 0 1 1 0 0
abbc	Gold	0 0 0 0 2 0 0 0 2 2 0 0 1 0 1 0 0 0 1 2 0 0 2 0 0 2 1 0 0 0 2 0 2 0 0 2 0 1 0 2 2 1 0 1 2 1 0 1 0 1 0 0 1 0 0 0 2 2 0 1 1 0 0 2 2 0 0 1 0 0 2 0 0 0
afck	Main model	5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
afck	Relabel model	3 3 2 3 3 3 5 3 5 5 3 2 3 3 3 3 3 3 5 3 2 2 3 3 3 3 2 3 3 5 5 3 5 3 2 3 3 3 3 3 3 3 3 5 5 3 2 5
afck	Gold	0 0 5 6 6 0 3 6 4 0 2 4 2 2 2 2 0 2 4 0 2 0 0 1 2 2 0 6 4 0 6 6 4 0 2 3 4 0 4 6 3 4 0 4 6 3 4 4
bove	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
bove	Relabel model	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0
bove	Gold	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chct	Main model	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
chct	Relabel model	2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
chct	Gold	1 1 1 1 1 1 1 3 1 2 1 0 2 1 3 1 1 2 1 1 2 1 1 2 1 1 2 2 2 2 1 1 2 1 2 1 2 3 2 1 1 1 2 2 1 3 1 1 2 0 2 1 1 1 2 2 2 1 2 1 2 1 1 1
clck	Main model	0 0 0 0 0 0 0 0
clck	Relabel model	0 0 0 0 0 0 0 0
clck	Gold	0 0 0 2 2 0 0 0
faan	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
faan	Relabel model	1 1 1 2 1 1 2 1 1 1 1 1 1 1 1 2 2 1 1 2
faan	Gold	2 0 2 0 0 2 0 0 2 2 1 1 0 2 1 0 1 1 1 0
faly	Main model	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
faly	Relabel model	3 3 3 3 3 3 2 3 3 3 3 3 3 3 3 3
faly	Gold	3 1 3 2 1 2 0 3 1 0 3 1 2 1 3 3
fani	Main model	1 1 1 1 1 1 1 1
fani	Relabel model	2 1 2 2 1 2 2 2
fani	Gold	0 0 1 0 0 0 0 1
farg	Main model	3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
farg	Relabel model	2 2 5 5 2 2 5 5 2 5 2 5 5 5 2 2 5 2 2 2 5 2 5 2 5 2 2 5 5 5 3 5 2 2 5 2 5 5 2 2 5 2 2 5 2 5 2 2 2 3 2 2 2 5 2 2 5 5 2 5 5 5 2 5 2 5
farg	Gold	3 6 3 1 6 3 3 4 6 3 10 3 3 3 3 6 3 3 3 9 4 3 3 1 7 3 3 3 6 3 3 3 3 9 3 3 4 3 4 3 3 3 4 4 3 7 3 3 3 6 3 3 3 5 4 3 3 3 3 3 2 3 6 3 3 4
goop	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
goop	Relabel model	5 5 2 2 2 5 2 5 2 2 5 2 5 5 2 5 1 5 5 2 5 0 5 0 2 5 2 2 1 5 5 2 2 2 1 5 5 5 5 2 5 1 5 2 5 2 5 5 5 2 5 5 1 5 5 2 5 5 2 2 5 2 2 5 2 2 5 2 5 5 5 5 5 5 5 2 2 5 5 1 5 5 2 5 5 5 5 5 5 0 5 2 2 5 5 5 5 5 5 5 5 5 5 1 5 5 5 5 2 1 5 5 2 2 5 5 2 2 5 5 5 2 5 2 2 2 5 2 5 1 5 5 5 5 2 5 5 5 5 5 5 5 5 5 2 5 2 5 2 5 5 5 5 5 2 5 1 5 0 0 2 5 5 2 2 2 2 5 5 5 5 2 5 5 5 2 5 5 5 2 5 2 5 2 5 2 5 2 2 2 5 5 5 5 2 2 5 5 2 1 5 5 2 5 2 0 2 0 2 5 5 5 5 5 5 2 2 2 2 5 2 5 1 2 5 2 5 2 5 2 2 5 5 2 5 2 0 0 5 2 5 5 2 5 5 5 1 2 5 5 2 5 5 2 5 5 5 5 2 5 5 2 0 5 2 5 2 5 2 2 2 5 2 5 2 5 5 5 2 5 2 2 5 1 2 5 5 2 2 2 2 2 5 2 2 5 2 2 5 2 5 5 5 2 5 5 0 2 5 5 5 5 2 5 5 5 2 5 5 2 5 2 5 2 2 5 1 5 5 5 5 5 5 1 5 2 5 5 2 5 5 0 5 2 5 5 5 1 5 2 0 2 5 5 2 5 5 5 5 5 2 5 5 5 5 5 5 2 2 2 5 2 5 5 5 5 2 2 5 5 5 2 5 5 5 5 5 2 2 5 1 0 5 5 5 5 5 5 5 5 0 2 5 2 2 5 5 5 5 2 2 5 5 5 5 2 0 5 2 5 5 5 5 5 5 5 2 2 5 1 5 5 2 5 5 2 5 5 5 2 1 0 1 2 2 5 5 5 5 2 5 5 1 5 5 2 2 2 2 5 5 5 5 5 5 2 5 2 5 5 2 2 2 5
goop	Gold	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 0 0 0 0 0 0 0 0 0 1 0 3 0 0 0 4 3 0 0 0 0 3 1 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 0 3 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 4 1 0 0 0 1 0 0 4 0 0 1 1 0 0 0 1 1 3 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3 0 0 1 1 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 5 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 3 0 1 0 0 0 0 3 0 0 0 0 0 0 0 0 1 0 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3 0 1 0 1 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 1 1 1 1 0 0 0 0 1 0 0 0 1 3 0 1 0 1 0 0 0 0 0 0 0 0 0 4 0 0 3 0 0 0 0 1 1 0 1 1
hoer	Main model	5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
