abbc	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
abbc	Relabel model	1 0 1 1 2 0 1 1 1 0 1 2 0 2 1 1 0 1 0 2 1 0 1 1 0 2 1 2 1 1 1 1 1 0 1 1 1 0 0 0 2 1 1 1 1 1 1 1 1 1 1 1 0 2 1 2 2 1 1 1 2 1 1 1 1 1 1 2 1 1 0 1 2 0
abbc	Gold	1 0 0 1 2 0 0 1 0 0 0 0 0 0 0 0 2 1 2 2 1 0 2 0 2 0 0 2 1 0 1 2 0 2 0 2 0 2 0 0 0 0 0 1 2 2 0 1 0 2 0 0 1 0 2 0 0 0 1 1 0 1 0 2 0 1 0 0 0 1 0 0 0 0
afck	Main model	2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
afck	Relabel model	3 3 5 5 5 6 5 5 2 5 6 5 2 5 5 5 5 3 5 2 5 5 6 3 6 5 2 5 6 3 5 2 5 3 5 6 2 6 5 6 2 5 5 5 5 5 0 5
afck	Gold	2 4 6 0 4 4 4 3 2 4 3 1 0 2 0 0 6 2 0 4 4 4 0 6 5 6 0 3 2 2 0 0 6 0 6 2 3 4 2 0 0 2 6 2 6 4 0 0
bove	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
bove	Relabel model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0
bove	Gold	0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chct	Main model	2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
chct	Relabel model	2 2 2 2 2 2 0 2 2 3 2 2 2 0 1 2 2 3 3 0 2 2 2 3 0 3 1 2 2 2 2 2 0 2 2 3 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 0 2 2 2 2 3 2 2 2 2 3 0
