abbc	Main model	2 1 2 2 1 2 2 2 2 1 1 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 2 1
abbc	Relabel model	1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1
abbc	Gold	1 0 2 1 0 0 2 1 1 0 0 0 0 2 1 0 2 0 0 1 2 0 2 0 1 0 1 1 2 0 2 0 1 0 2 0 0 0 1 0
afck	Main model	6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
afck	Relabel model	6 1 1 6 6 6 6 1 6 6 0 6 6 0 3 6 0 6 6 6 6 6 0 6 6 6 6 6 6 0 6 6
afck	Gold	0 6 2 2 0 2 2 0 0 0 5 0 6 2 2 6 2 2 0 0 6 4 2 3 6 3 0 2 0 2 6 2
bove	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
bove	Relabel model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
bove	Gold	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chct	Main model	3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
chct	Relabel model	0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chct	Gold	2 1 2 1 0 2 1 2 1 3 1 3 3 1 2 2 2 2 1 1 2 2 2 1 1 0 2 2 2 2 2 2
clck	Main model	0 0 0 0
clck	Relabel model	1 1 1 1
clck	Gold	0 2 2 0
faan	Main model	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
faan	Relabel model	1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1
faan	Gold	0 2 0 2 2 2 2 0 2 1 0 2 1 2 2 2
faly	Main model	3 3 3 3 3 3 3 3 3 3 3 3 3 3
faly	Relabel model	1 1 4 1 0 1 4 1 4 4 0 0 1 1
faly	Gold	3 3 1 0 1 2 4 3 4 4 1 1 3 3
fani	Main model	2 2 2 2
fani	Relabel model	1 2 1 1
fani	Gold	1 0 1 1
